utt_id,wav_path,phone_len,romaji_len,devo_count,audio_dur_s,strata_group,split
BASIC5000_0244,data/jsut_ver1.1/basic5000/wav/BASIC5000_0244.wav,30,18,2,2.61,1,train
BASIC5000_0245,data/jsut_ver1.1/basic5000/wav/BASIC5000_0245.wav,39,21,0,2.97,1,train
BASIC5000_0246,data/jsut_ver1.1/basic5000/wav/BASIC5000_0246.wav,33,18,0,2.57,1,train
BASIC5000_0247,data/jsut_ver1.1/basic5000/wav/BASIC5000_0247.wav,51,28,0,4.22,3,train
BASIC5000_0248,data/jsut_ver1.1/basic5000/wav/BASIC5000_0248.wav,35,21,1,2.79,1,test
BASIC5000_0249,data/jsut_ver1.1/basic5000/wav/BASIC5000_0249.wav,37,21,1,3.11,1,train
BASIC5000_0250,data/jsut_ver1.1/basic5000/wav/BASIC5000_0250.wav,35,21,1,4.219291666666667,1,train
BASIC5000_0251,data/jsut_ver1.1/basic5000/wav/BASIC5000_0251.wav,43,29,3,3.53,2,train
BASIC5000_0252,data/jsut_ver1.1/basic5000/wav/BASIC5000_0252.wav,46,26,0,3.64,2,train
BASIC5000_0253,data/jsut_ver1.1/basic5000/wav/BASIC5000_0253.wav,45,29,1,3.76,2,train
BASIC5000_0254,data/jsut_ver1.1/basic5000/wav/BASIC5000_0254.wav,33,20,1,3.09,1,train
BASIC5000_0255,data/jsut_ver1.1/basic5000/wav/BASIC5000_0255.wav,39,24,2,3.04,1,train
BASIC5000_0256,data/jsut_ver1.1/basic5000/wav/BASIC5000_0256.wav,37,20,0,2.9,1,train
BASIC5000_0257,data/jsut_ver1.1/basic5000/wav/BASIC5000_0257.wav,34,22,1,2.64,1,train
BASIC5000_0258,data/jsut_ver1.1/basic5000/wav/BASIC5000_0258.wav,35,25,5,2.8,1,train
BASIC5000_0259,data/jsut_ver1.1/basic5000/wav/BASIC5000_0259.wav,33,20,1,2.96,1,train
BASIC5000_0260,data/jsut_ver1.1/basic5000/wav/BASIC5000_0260.wav,55,31,1,4.15,3,train
BASIC5000_0261,data/jsut_ver1.1/basic5000/wav/BASIC5000_0261.wav,38,23,3,2.96,1,val
BASIC5000_0262,data/jsut_ver1.1/basic5000/wav/BASIC5000_0262.wav,35,20,2,2.69,1,train
BASIC5000_0263,data/jsut_ver1.1/basic5000/wav/BASIC5000_0263.wav,32,17,0,2.51,1,train
BASIC5000_0264,data/jsut_ver1.1/basic5000/wav/BASIC5000_0264.wav,64,41,4,4.98,3,train
BASIC5000_0265,data/jsut_ver1.1/basic5000/wav/BASIC5000_0265.wav,59,36,3,4.38,3,train
BASIC5000_0266,data/jsut_ver1.1/basic5000/wav/BASIC5000_0266.wav,35,20,0,3.3,1,train
BASIC5000_0267,data/jsut_ver1.1/basic5000/wav/BASIC5000_0267.wav,46,30,2,3.81,2,train
BASIC5000_0268,data/jsut_ver1.1/basic5000/wav/BASIC5000_0268.wav,34,20,1,2.82,1,train
BASIC5000_0269,data/jsut_ver1.1/basic5000/wav/BASIC5000_0269.wav,66,39,2,4.98,3,val
BASIC5000_0270,data/jsut_ver1.1/basic5000/wav/BASIC5000_0270.wav,113,64,2,8.49,4,train
BASIC5000_0271,data/jsut_ver1.1/basic5000/wav/BASIC5000_0271.wav,40,24,1,3.2,2,train
BASIC5000_0272,data/jsut_ver1.1/basic5000/wav/BASIC5000_0272.wav,40,24,1,3.31,2,train
BASIC5000_0273,data/jsut_ver1.1/basic5000/wav/BASIC5000_0273.wav,86,51,4,6.38,4,train
BASIC5000_0274,data/jsut_ver1.1/basic5000/wav/BASIC5000_0274.wav,63,38,2,4.66,3,train
BASIC5000_0275,data/jsut_ver1.1/basic5000/wav/BASIC5000_0275.wav,61,37,2,5.06,3,test
BASIC5000_0276,data/jsut_ver1.1/basic5000/wav/BASIC5000_0276.wav,70,43,2,5.19,4,train
BASIC5000_0277,data/jsut_ver1.1/basic5000/wav/BASIC5000_0277.wav,51,30,0,4.41,3,train
BASIC5000_0278,data/jsut_ver1.1/basic5000/wav/BASIC5000_0278.wav,61,35,1,4.56,3,train
BASIC5000_0279,data/jsut_ver1.1/basic5000/wav/BASIC5000_0279.wav,43,26,0,3.59,2,train
BASIC5000_0280,data/jsut_ver1.1/basic5000/wav/BASIC5000_0280.wav,36,22,2,3.78,1,train
BASIC5000_0281,data/jsut_ver1.1/basic5000/wav/BASIC5000_0281.wav,31,19,2,2.75,1,train
BASIC5000_0282,data/jsut_ver1.1/basic5000/wav/BASIC5000_0282.wav,71,42,1,5.74,4,train
BASIC5000_0283,data/jsut_ver1.1/basic5000/wav/BASIC5000_0283.wav,33,18,0,2.77,1,train
BASIC5000_0284,data/jsut_ver1.1/basic5000/wav/BASIC5000_0284.wav,43,26,1,3.41,2,train
BASIC5000_0285,data/jsut_ver1.1/basic5000/wav/BASIC5000_0285.wav,41,24,0,3.36,2,train
BASIC5000_0286,data/jsut_ver1.1/basic5000/wav/BASIC5000_0286.wav,66,37,1,5.1,3,train
BASIC5000_0287,data/jsut_ver1.1/basic5000/wav/BASIC5000_0287.wav,75,44,1,5.72,4,train
BASIC5000_0288,data/jsut_ver1.1/basic5000/wav/BASIC5000_0288.wav,38,26,4,3.07,1,train
BASIC5000_0289,data/jsut_ver1.1/basic5000/wav/BASIC5000_0289.wav,48,27,0,3.91,2,train
BASIC5000_0290,data/jsut_ver1.1/basic5000/wav/BASIC5000_0290.wav,95,56,1,6.79,4,train
BASIC5000_0291,data/jsut_ver1.1/basic5000/wav/BASIC5000_0291.wav,45,26,2,3.36,2,train
BASIC5000_0292,data/jsut_ver1.1/basic5000/wav/BASIC5000_0292.wav,36,21,1,2.76,1,test
BASIC5000_0293,data/jsut_ver1.1/basic5000/wav/BASIC5000_0293.wav,40,23,1,3.24,2,test
BASIC5000_0294,data/jsut_ver1.1/basic5000/wav/BASIC5000_0294.wav,53,31,1,3.9,3,test
BASIC5000_0295,data/jsut_ver1.1/basic5000/wav/BASIC5000_0295.wav,59,36,3,4.23,3,train
BASIC5000_0296,data/jsut_ver1.1/basic5000/wav/BASIC5000_0296.wav,87,48,0,6.69,4,train
BASIC5000_0297,data/jsut_ver1.1/basic5000/wav/BASIC5000_0297.wav,35,22,1,2.78,1,test
BASIC5000_0298,data/jsut_ver1.1/basic5000/wav/BASIC5000_0298.wav,48,26,1,3.8,2,train
BASIC5000_0299,data/jsut_ver1.1/basic5000/wav/BASIC5000_0299.wav,32,19,0,3.05,1,train
BASIC5000_0300,data/jsut_ver1.1/basic5000/wav/BASIC5000_0300.wav,36,23,2,2.96,1,train
BASIC5000_0301,data/jsut_ver1.1/basic5000/wav/BASIC5000_0301.wav,55,35,2,4.3,3,train
BASIC5000_0302,data/jsut_ver1.1/basic5000/wav/BASIC5000_0302.wav,46,27,0,3.67,2,train
BASIC5000_0303,data/jsut_ver1.1/basic5000/wav/BASIC5000_0303.wav,38,23,1,2.96,1,train
BASIC5000_0304,data/jsut_ver1.1/basic5000/wav/BASIC5000_0304.wav,62,37,2,4.69,3,test
BASIC5000_0305,data/jsut_ver1.1/basic5000/wav/BASIC5000_0305.wav,113,72,4,8.63,4,train
BASIC5000_0306,data/jsut_ver1.1/basic5000/wav/BASIC5000_0306.wav,72,48,2,5.73,4,train
BASIC5000_0307,data/jsut_ver1.1/basic5000/wav/BASIC5000_0307.wav,49,29,0,3.72,2,val
BASIC5000_0308,data/jsut_ver1.1/basic5000/wav/BASIC5000_0308.wav,28,17,0,2.53,1,train
BASIC5000_0309,data/jsut_ver1.1/basic5000/wav/BASIC5000_0309.wav,53,35,5,3.99,3,train
BASIC5000_0310,data/jsut_ver1.1/basic5000/wav/BASIC5000_0310.wav,29,17,0,2.38,1,train
BASIC5000_0311,data/jsut_ver1.1/basic5000/wav/BASIC5000_0311.wav,37,22,0,3.28,1,train
BASIC5000_0312,data/jsut_ver1.1/basic5000/wav/BASIC5000_0312.wav,43,25,1,3.38,2,train
BASIC5000_0313,data/jsut_ver1.1/basic5000/wav/BASIC5000_0313.wav,54,31,1,4.03,3,train
BASIC5000_0314,data/jsut_ver1.1/basic5000/wav/BASIC5000_0314.wav,39,25,4,3.18,1,train
BASIC5000_0315,data/jsut_ver1.1/basic5000/wav/BASIC5000_0315.wav,52,31,1,4.15,3,val
BASIC5000_0316,data/jsut_ver1.1/basic5000/wav/BASIC5000_0316.wav,36,21,2,2.88,1,val
BASIC5000_0317,data/jsut_ver1.1/basic5000/wav/BASIC5000_0317.wav,79,46,2,6.66,4,train
BASIC5000_0318,data/jsut_ver1.1/basic5000/wav/BASIC5000_0318.wav,36,21,1,2.97,1,train
BASIC5000_0319,data/jsut_ver1.1/basic5000/wav/BASIC5000_0319.wav,51,31,0,4.12,3,test
BASIC5000_0320,data/jsut_ver1.1/basic5000/wav/BASIC5000_0320.wav,75,42,1,5.64,4,train
BASIC5000_0321,data/jsut_ver1.1/basic5000/wav/BASIC5000_0321.wav,44,26,2,3.15,2,train
BASIC5000_0322,data/jsut_ver1.1/basic5000/wav/BASIC5000_0322.wav,53,31,0,4.23,3,train
BASIC5000_0323,data/jsut_ver1.1/basic5000/wav/BASIC5000_0323.wav,51,32,2,4.2,3,train
BASIC5000_0324,data/jsut_ver1.1/basic5000/wav/BASIC5000_0324.wav,39,22,0,2.92,1,train
BASIC5000_0325,data/jsut_ver1.1/basic5000/wav/BASIC5000_0325.wav,31,19,0,2.68,1,train
BASIC5000_0326,data/jsut_ver1.1/basic5000/wav/BASIC5000_0326.wav,46,29,2,3.5,2,train
BASIC5000_0327,data/jsut_ver1.1/basic5000/wav/BASIC5000_0327.wav,43,28,2,3.5,2,train
BASIC5000_0328,data/jsut_ver1.1/basic5000/wav/BASIC5000_0328.wav,44,27,3,3.35,2,train
BASIC5000_0329,data/jsut_ver1.1/basic5000/wav/BASIC5000_0329.wav,48,29,1,3.66,2,train
BASIC5000_0330,data/jsut_ver1.1/basic5000/wav/BASIC5000_0330.wav,33,21,1,3.06,1,val
BASIC5000_0331,data/jsut_ver1.1/basic5000/wav/BASIC5000_0331.wav,46,26,0,3.73,2,train
BASIC5000_0332,data/jsut_ver1.1/basic5000/wav/BASIC5000_0332.wav,63,37,2,4.88,3,train
BASIC5000_0333,data/jsut_ver1.1/basic5000/wav/BASIC5000_0333.wav,47,27,1,3.56,2,train
BASIC5000_0334,data/jsut_ver1.1/basic5000/wav/BASIC5000_0334.wav,76,43,1,5.38,4,train
BASIC5000_0335,data/jsut_ver1.1/basic5000/wav/BASIC5000_0335.wav,42,27,0,4.18,2,train
BASIC5000_0336,data/jsut_ver1.1/basic5000/wav/BASIC5000_0336.wav,33,18,0,3.43,1,train
BASIC5000_0337,data/jsut_ver1.1/basic5000/wav/BASIC5000_0337.wav,98,58,2,7.62,4,train
BASIC5000_0338,data/jsut_ver1.1/basic5000/wav/BASIC5000_0338.wav,36,22,2,3.12,1,train
BASIC5000_0339,data/jsut_ver1.1/basic5000/wav/BASIC5000_0339.wav,34,23,3,3.64,1,train
BASIC5000_0340,data/jsut_ver1.1/basic5000/wav/BASIC5000_0340.wav,45,26,2,4.07,2,val
BASIC5000_0341,data/jsut_ver1.1/basic5000/wav/BASIC5000_0341.wav,51,31,0,4.49,3,train
BASIC5000_0342,data/jsut_ver1.1/basic5000/wav/BASIC5000_0342.wav,46,28,1,3.77,2,train
BASIC5000_0343,data/jsut_ver1.1/basic5000/wav/BASIC5000_0343.wav,37,23,1,3.32,1,train
BASIC5000_0344,data/jsut_ver1.1/basic5000/wav/BASIC5000_0344.wav,43,26,2,3.3,2,train
BASIC5000_0345,data/jsut_ver1.1/basic5000/wav/BASIC5000_0345.wav,36,23,2,2.73,1,train
BASIC5000_0346,data/jsut_ver1.1/basic5000/wav/BASIC5000_0346.wav,88,51,1,6.81,4,train
BASIC5000_0347,data/jsut_ver1.1/basic5000/wav/BASIC5000_0347.wav,79,46,1,6.08,4,train
BASIC5000_0348,data/jsut_ver1.1/basic5000/wav/BASIC5000_0348.wav,46,27,1,3.88,2,train
BASIC5000_0349,data/jsut_ver1.1/basic5000/wav/BASIC5000_0349.wav,47,27,0,3.96,2,train
BASIC5000_0350,data/jsut_ver1.1/basic5000/wav/BASIC5000_0350.wav,40,22,1,3.38,2,train
BASIC5000_0351,data/jsut_ver1.1/basic5000/wav/BASIC5000_0351.wav,35,20,0,3.11,1,train
BASIC5000_0352,data/jsut_ver1.1/basic5000/wav/BASIC5000_0352.wav,33,21,1,3.03,1,train
BASIC5000_0353,data/jsut_ver1.1/basic5000/wav/BASIC5000_0353.wav,36,24,3,3.15,1,train
BASIC5000_0354,data/jsut_ver1.1/basic5000/wav/BASIC5000_0354.wav,62,39,3,4.85,3,train
BASIC5000_0355,data/jsut_ver1.1/basic5000/wav/BASIC5000_0355.wav,40,26,1,3.44,2,train
BASIC5000_0356,data/jsut_ver1.1/basic5000/wav/BASIC5000_0356.wav,36,22,1,3.09,1,val
BASIC5000_0357,data/jsut_ver1.1/basic5000/wav/BASIC5000_0357.wav,58,36,2,4.47,3,train
BASIC5000_0358,data/jsut_ver1.1/basic5000/wav/BASIC5000_0358.wav,36,23,3,3.18,1,train
BASIC5000_0359,data/jsut_ver1.1/basic5000/wav/BASIC5000_0359.wav,50,27,0,3.99,3,train
BASIC5000_0360,data/jsut_ver1.1/basic5000/wav/BASIC5000_0360.wav,32,18,0,2.65,1,train
BASIC5000_0361,data/jsut_ver1.1/basic5000/wav/BASIC5000_0361.wav,33,21,2,2.87,1,val
BASIC5000_0362,data/jsut_ver1.1/basic5000/wav/BASIC5000_0362.wav,38,24,4,3.32,1,train
BASIC5000_0363,data/jsut_ver1.1/basic5000/wav/BASIC5000_0363.wav,57,33,0,5.199291666666666,3,train
BASIC5000_0364,data/jsut_ver1.1/basic5000/wav/BASIC5000_0364.wav,44,25,0,3.47,2,train
BASIC5000_0365,data/jsut_ver1.1/basic5000/wav/BASIC5000_0365.wav,42,24,2,3.54,2,train
BASIC5000_0366,data/jsut_ver1.1/basic5000/wav/BASIC5000_0366.wav,52,32,2,4.1,3,train
BASIC5000_0367,data/jsut_ver1.1/basic5000/wav/BASIC5000_0367.wav,39,23,1,3.71,1,train
BASIC5000_0368,data/jsut_ver1.1/basic5000/wav/BASIC5000_0368.wav,49,30,2,4.06,2,train
BASIC5000_0369,data/jsut_ver1.1/basic5000/wav/BASIC5000_0369.wav,121,71,5,8.48,4,train
BASIC5000_0370,data/jsut_ver1.1/basic5000/wav/BASIC5000_0370.wav,60,34,0,5.09,3,train
BASIC5000_0371,data/jsut_ver1.1/basic5000/wav/BASIC5000_0371.wav,44,26,0,3.62,2,train
BASIC5000_0372,data/jsut_ver1.1/basic5000/wav/BASIC5000_0372.wav,38,23,1,3.21,1,train
BASIC5000_0373,data/jsut_ver1.1/basic5000/wav/BASIC5000_0373.wav,42,25,1,3.35,2,train
BASIC5000_0374,data/jsut_ver1.1/basic5000/wav/BASIC5000_0374.wav,71,41,2,5.28,4,val
BASIC5000_0375,data/jsut_ver1.1/basic5000/wav/BASIC5000_0375.wav,49,32,2,3.87,2,train
BASIC5000_0376,data/jsut_ver1.1/basic5000/wav/BASIC5000_0376.wav,42,26,2,4.68,2,train
BASIC5000_0377,data/jsut_ver1.1/basic5000/wav/BASIC5000_0377.wav,53,32,2,4.08,3,train
BASIC5000_0378,data/jsut_ver1.1/basic5000/wav/BASIC5000_0378.wav,35,20,1,2.81,1,val
BASIC5000_0379,data/jsut_ver1.1/basic5000/wav/BASIC5000_0379.wav,39,22,1,3.18,1,test
BASIC5000_0380,data/jsut_ver1.1/basic5000/wav/BASIC5000_0380.wav,49,29,2,3.75,2,train
BASIC5000_0381,data/jsut_ver1.1/basic5000/wav/BASIC5000_0381.wav,60,36,3,4.82,3,train
BASIC5000_0382,data/jsut_ver1.1/basic5000/wav/BASIC5000_0382.wav,41,26,3,3.11,2,train
BASIC5000_0383,data/jsut_ver1.1/basic5000/wav/BASIC5000_0383.wav,34,19,0,3.16,1,val
BASIC5000_0384,data/jsut_ver1.1/basic5000/wav/BASIC5000_0384.wav,51,33,2,3.87,3,train
BASIC5000_0385,data/jsut_ver1.1/basic5000/wav/BASIC5000_0385.wav,48,27,0,4.16,2,train
BASIC5000_0386,data/jsut_ver1.1/basic5000/wav/BASIC5000_0386.wav,39,23,1,3.23,1,train
BASIC5000_0387,data/jsut_ver1.1/basic5000/wav/BASIC5000_0387.wav,54,31,3,3.95,3,train
BASIC5000_0388,data/jsut_ver1.1/basic5000/wav/BASIC5000_0388.wav,39,22,1,3.07,1,train
BASIC5000_0389,data/jsut_ver1.1/basic5000/wav/BASIC5000_0389.wav,100,60,1,6.99,4,train
BASIC5000_0390,data/jsut_ver1.1/basic5000/wav/BASIC5000_0390.wav,45,27,1,3.49,2,train
BASIC5000_0391,data/jsut_ver1.1/basic5000/wav/BASIC5000_0391.wav,31,17,0,2.58,1,train
BASIC5000_0392,data/jsut_ver1.1/basic5000/wav/BASIC5000_0392.wav,48,30,2,3.7,2,train
BASIC5000_0393,data/jsut_ver1.1/basic5000/wav/BASIC5000_0393.wav,42,26,3,2.97,2,train
BASIC5000_0394,data/jsut_ver1.1/basic5000/wav/BASIC5000_0394.wav,44,28,2,3.31,2,train
BASIC5000_0395,data/jsut_ver1.1/basic5000/wav/BASIC5000_0395.wav,51,29,0,3.86,3,train
BASIC5000_0396,data/jsut_ver1.1/basic5000/wav/BASIC5000_0396.wav,50,32,2,4.04,3,train
BASIC5000_0397,data/jsut_ver1.1/basic5000/wav/BASIC5000_0397.wav,44,28,2,3.5,2,train
BASIC5000_0398,data/jsut_ver1.1/basic5000/wav/BASIC5000_0398.wav,33,20,1,2.85,1,train
BASIC5000_0399,data/jsut_ver1.1/basic5000/wav/BASIC5000_0399.wav,36,20,0,2.77,1,val
BASIC5000_0400,data/jsut_ver1.1/basic5000/wav/BASIC5000_0400.wav,33,19,1,2.6,1,train
BASIC5000_0401,data/jsut_ver1.1/basic5000/wav/BASIC5000_0401.wav,75,47,1,5.85,4,train
BASIC5000_0402,data/jsut_ver1.1/basic5000/wav/BASIC5000_0402.wav,52,31,2,4.48,3,train
BASIC5000_0403,data/jsut_ver1.1/basic5000/wav/BASIC5000_0403.wav,48,28,1,3.88,2,train
BASIC5000_0404,data/jsut_ver1.1/basic5000/wav/BASIC5000_0404.wav,41,24,0,4.43,2,val
BASIC5000_0405,data/jsut_ver1.1/basic5000/wav/BASIC5000_0405.wav,37,24,2,3.4,1,train
BASIC5000_0406,data/jsut_ver1.1/basic5000/wav/BASIC5000_0406.wav,41,24,1,3.32,2,train
BASIC5000_0407,data/jsut_ver1.1/basic5000/wav/BASIC5000_0407.wav,42,22,0,4.87,2,train
BASIC5000_0408,data/jsut_ver1.1/basic5000/wav/BASIC5000_0408.wav,45,25,1,4.08,2,train
BASIC5000_0409,data/jsut_ver1.1/basic5000/wav/BASIC5000_0409.wav,49,29,1,4.0,2,train
BASIC5000_0410,data/jsut_ver1.1/basic5000/wav/BASIC5000_0410.wav,49,30,2,3.91,2,val
BASIC5000_0411,data/jsut_ver1.1/basic5000/wav/BASIC5000_0411.wav,40,25,1,3.3,2,train
BASIC5000_0412,data/jsut_ver1.1/basic5000/wav/BASIC5000_0412.wav,48,27,1,3.83,2,train
BASIC5000_0413,data/jsut_ver1.1/basic5000/wav/BASIC5000_0413.wav,50,30,1,4.12,3,val
BASIC5000_0414,data/jsut_ver1.1/basic5000/wav/BASIC5000_0414.wav,32,20,0,2.86,1,test
BASIC5000_0415,data/jsut_ver1.1/basic5000/wav/BASIC5000_0415.wav,89,54,0,7.4,4,train
BASIC5000_0416,data/jsut_ver1.1/basic5000/wav/BASIC5000_0416.wav,58,37,5,4.49,3,val
BASIC5000_0417,data/jsut_ver1.1/basic5000/wav/BASIC5000_0417.wav,44,27,1,3.75,2,train
BASIC5000_0418,data/jsut_ver1.1/basic5000/wav/BASIC5000_0418.wav,35,20,0,2.74,1,test
BASIC5000_0419,data/jsut_ver1.1/basic5000/wav/BASIC5000_0419.wav,37,20,0,3.1,1,train
BASIC5000_0420,data/jsut_ver1.1/basic5000/wav/BASIC5000_0420.wav,39,22,0,3.17,1,train
BASIC5000_0421,data/jsut_ver1.1/basic5000/wav/BASIC5000_0421.wav,90,52,3,6.18,4,train
BASIC5000_0422,data/jsut_ver1.1/basic5000/wav/BASIC5000_0422.wav,44,27,2,3.6,2,train
BASIC5000_0423,data/jsut_ver1.1/basic5000/wav/BASIC5000_0423.wav,47,31,4,3.72,2,train
BASIC5000_0424,data/jsut_ver1.1/basic5000/wav/BASIC5000_0424.wav,49,30,1,4.06,2,train
BASIC5000_0425,data/jsut_ver1.1/basic5000/wav/BASIC5000_0425.wav,38,25,3,3.0,1,train
BASIC5000_0426,data/jsut_ver1.1/basic5000/wav/BASIC5000_0426.wav,63,39,3,4.61,3,train
BASIC5000_0427,data/jsut_ver1.1/basic5000/wav/BASIC5000_0427.wav,38,25,3,3.15,1,train
BASIC5000_0428,data/jsut_ver1.1/basic5000/wav/BASIC5000_0428.wav,37,22,1,3.13,1,val
BASIC5000_0429,data/jsut_ver1.1/basic5000/wav/BASIC5000_0429.wav,42,23,0,3.35,2,train
BASIC5000_0430,data/jsut_ver1.1/basic5000/wav/BASIC5000_0430.wav,41,24,0,3.17,2,train
BASIC5000_0431,data/jsut_ver1.1/basic5000/wav/BASIC5000_0431.wav,59,37,2,4.56,3,train
BASIC5000_0432,data/jsut_ver1.1/basic5000/wav/BASIC5000_0432.wav,47,26,0,3.57,2,train
BASIC5000_0433,data/jsut_ver1.1/basic5000/wav/BASIC5000_0433.wav,44,26,2,3.44,2,train
BASIC5000_0434,data/jsut_ver1.1/basic5000/wav/BASIC5000_0434.wav,45,26,1,3.49,2,test
BASIC5000_0435,data/jsut_ver1.1/basic5000/wav/BASIC5000_0435.wav,38,21,1,2.85,1,train
BASIC5000_0436,data/jsut_ver1.1/basic5000/wav/BASIC5000_0436.wav,35,22,2,2.79,1,train
BASIC5000_0437,data/jsut_ver1.1/basic5000/wav/BASIC5000_0437.wav,56,31,1,3.99,3,train
BASIC5000_0438,data/jsut_ver1.1/basic5000/wav/BASIC5000_0438.wav,51,28,0,3.8,3,train
BASIC5000_0439,data/jsut_ver1.1/basic5000/wav/BASIC5000_0439.wav,42,24,1,3.14,2,train
BASIC5000_0440,data/jsut_ver1.1/basic5000/wav/BASIC5000_0440.wav,81,49,1,6.15,4,train
BASIC5000_0441,data/jsut_ver1.1/basic5000/wav/BASIC5000_0441.wav,34,20,1,2.99,1,train
BASIC5000_0442,data/jsut_ver1.1/basic5000/wav/BASIC5000_0442.wav,31,17,0,2.78,1,train
BASIC5000_0443,data/jsut_ver1.1/basic5000/wav/BASIC5000_0443.wav,30,18,1,2.62,1,train
BASIC5000_0444,data/jsut_ver1.1/basic5000/wav/BASIC5000_0444.wav,43,25,1,3.47,2,test
BASIC5000_0445,data/jsut_ver1.1/basic5000/wav/BASIC5000_0445.wav,33,20,0,2.9,1,train
BASIC5000_0446,data/jsut_ver1.1/basic5000/wav/BASIC5000_0446.wav,41,22,0,3.13,2,train
BASIC5000_0447,data/jsut_ver1.1/basic5000/wav/BASIC5000_0447.wav,37,20,0,2.96,1,train
BASIC5000_0448,data/jsut_ver1.1/basic5000/wav/BASIC5000_0448.wav,70,42,1,6.0,4,train
BASIC5000_0449,data/jsut_ver1.1/basic5000/wav/BASIC5000_0449.wav,44,27,2,3.56,2,train
BASIC5000_0450,data/jsut_ver1.1/basic5000/wav/BASIC5000_0450.wav,35,22,2,3.03,1,train
BASIC5000_0451,data/jsut_ver1.1/basic5000/wav/BASIC5000_0451.wav,39,21,0,3.06,1,train
BASIC5000_0452,data/jsut_ver1.1/basic5000/wav/BASIC5000_0452.wav,35,20,0,3.04,1,train
BASIC5000_0453,data/jsut_ver1.1/basic5000/wav/BASIC5000_0453.wav,32,19,1,2.88,1,train
BASIC5000_0454,data/jsut_ver1.1/basic5000/wav/BASIC5000_0454.wav,27,17,0,2.48,1,train
BASIC5000_0455,data/jsut_ver1.1/basic5000/wav/BASIC5000_0455.wav,46,27,1,3.64,2,train
BASIC5000_0456,data/jsut_ver1.1/basic5000/wav/BASIC5000_0456.wav,27,15,0,2.17,1,train
BASIC5000_0457,data/jsut_ver1.1/basic5000/wav/BASIC5000_0457.wav,57,35,3,4.28,3,train
BASIC5000_0458,data/jsut_ver1.1/basic5000/wav/BASIC5000_0458.wav,85,54,4,6.47,4,train
BASIC5000_0459,data/jsut_ver1.1/basic5000/wav/BASIC5000_0459.wav,43,24,1,3.5,2,test
BASIC5000_0460,data/jsut_ver1.1/basic5000/wav/BASIC5000_0460.wav,69,42,1,5.29,3,test
BASIC5000_0461,data/jsut_ver1.1/basic5000/wav/BASIC5000_0461.wav,48,30,3,3.64,2,train
BASIC5000_0462,data/jsut_ver1.1/basic5000/wav/BASIC5000_0462.wav,36,20,0,3.05,1,train
BASIC5000_0463,data/jsut_ver1.1/basic5000/wav/BASIC5000_0463.wav,31,20,1,2.64,1,train
BASIC5000_0464,data/jsut_ver1.1/basic5000/wav/BASIC5000_0464.wav,54,31,0,4.81,3,train
BASIC5000_0465,data/jsut_ver1.1/basic5000/wav/BASIC5000_0465.wav,65,43,3,5.24,3,train
BASIC5000_0466,data/jsut_ver1.1/basic5000/wav/BASIC5000_0466.wav,118,74,3,9.329291666666666,4,test
BASIC5000_0467,data/jsut_ver1.1/basic5000/wav/BASIC5000_0467.wav,48,28,0,4.14,2,train
BASIC5000_0468,data/jsut_ver1.1/basic5000/wav/BASIC5000_0468.wav,74,45,3,5.78,4,train
BASIC5000_0469,data/jsut_ver1.1/basic5000/wav/BASIC5000_0469.wav,70,42,2,5.17,4,train
BASIC5000_0470,data/jsut_ver1.1/basic5000/wav/BASIC5000_0470.wav,49,30,1,3.56,2,train
BASIC5000_0471,data/jsut_ver1.1/basic5000/wav/BASIC5000_0471.wav,42,25,2,3.11,2,train
BASIC5000_0472,data/jsut_ver1.1/basic5000/wav/BASIC5000_0472.wav,38,23,1,3.13,1,train
BASIC5000_0473,data/jsut_ver1.1/basic5000/wav/BASIC5000_0473.wav,46,29,3,3.67,2,train
BASIC5000_0474,data/jsut_ver1.1/basic5000/wav/BASIC5000_0474.wav,48,28,2,3.58,2,train
BASIC5000_0475,data/jsut_ver1.1/basic5000/wav/BASIC5000_0475.wav,40,24,3,3.02,2,train
BASIC5000_0476,data/jsut_ver1.1/basic5000/wav/BASIC5000_0476.wav,60,34,1,4.33,3,train
BASIC5000_0477,data/jsut_ver1.1/basic5000/wav/BASIC5000_0477.wav,69,45,4,5.12,3,train
BASIC5000_0478,data/jsut_ver1.1/basic5000/wav/BASIC5000_0478.wav,37,24,3,3.01,1,train
BASIC5000_0479,data/jsut_ver1.1/basic5000/wav/BASIC5000_0479.wav,41,26,2,3.36,2,train
BASIC5000_0480,data/jsut_ver1.1/basic5000/wav/BASIC5000_0480.wav,68,41,1,5.11,3,train
BASIC5000_0481,data/jsut_ver1.1/basic5000/wav/BASIC5000_0481.wav,34,22,1,3.0,1,train
BASIC5000_0482,data/jsut_ver1.1/basic5000/wav/BASIC5000_0482.wav,55,31,0,4.28,3,train
BASIC5000_0483,data/jsut_ver1.1/basic5000/wav/BASIC5000_0483.wav,43,26,1,3.56,2,val
BASIC5000_0484,data/jsut_ver1.1/basic5000/wav/BASIC5000_0484.wav,53,32,1,5.04,3,train
BASIC5000_0485,data/jsut_ver1.1/basic5000/wav/BASIC5000_0485.wav,34,18,0,2.66,1,train
BASIC5000_0486,data/jsut_ver1.1/basic5000/wav/BASIC5000_0486.wav,42,26,1,3.5,2,train
BASIC5000_0487,data/jsut_ver1.1/basic5000/wav/BASIC5000_0487.wav,52,33,3,4.09,3,train
